Name_of_file,SEM_no,Bleached,BLEED_no,Date,COMMENTS,
MHR.7674.BLEED.420A,MHR.7674,NO,420A,,,
MHR.7675.BLEED.420B,MHR.7675,NO,420B,,,
MHR.7676.BLEED.420B,MHR.7676,NO,420B,,,
MHR.7677.BLEED.1892,MHR.7677,YES,1892,,,
MHR.7678.BLEED.1892,MHR.7678,YES,1892,,,
MHR.7679.BLEED.1879,MHR.7679,YES,1879,,,
MHR.7680.BLEED.1879,MHR.7680,YES,1879,,,
MHR.7681.BLEED.1860,MHR.7681,YES,1860,,,
MHR.7682.BLEED.1860,MHR.7682,YES,1860,,,
MHR.7683.BLEED.1860,MHR.7683,YES,1860,,,
MHR.7684.BLEED.1860,MHR.7684,YES,1860,,,
MHR.7685.BLEED.1427,MHR.7685,YES,1427,,,
MHR.7686.BLEED.1427,MHR.7686,YES,1427,,,
MHR.7687.BLEED.1877,MHR.7687,YES,1877,,,
MHR.7688.BLEED.1877,MHR.7688,YES,1877,,,
MHR.7689.BLEED.1704,MHR.7689,YES,1704,,,
MHR.7690.BLEED.1704,MHR.7690,YES,1704,,,
MHR.7691.BLEED.1704,MHR.7691,YES,1704,,,
MHR.7692.BLEED.1704,MHR.7692,YES,1704,,,
MHR.7693.BLEED.1879,MHR.7693,YES,1879,,,
MHR.7694.BLEED.1879,MHR.7694,YES,1879,,,
MHR.7695.BLEED.1678,MHR.7695,YES,1678,CONTAMINANT,,
MHR.7696.BLEED.1678,MHR.7696,YES,1678,CONTAMINANT,,
MHR.7697.BLEED.1678,MHR.7697,YES,1678,,,
MHR.7698.BLEED.1678,MHR.7698,YES,1678,,,
MHR.7699.BLEED.1678,MHR.7699,,1678,,,
MHR.7700.BLEED.1678,MHR.7700,YES,1678,,,
MHR.7701.BLEED.421,MHR.7701,YES,421,,,
MHR.7702.BLEED.421,MHR.7702,YES,421,,,
MHR.7703.BLEED.421,MHR.7703,YES,421,,,
MHR.7704.BLEED.421,MHR.7704,YES,421,,,
MHR.7705.BLEED.1892,MHR.7705,YES,1892,,,
MHR.7706.BLEED.1892,MHR.7706,YES,1892,,,
MHR.7707.BLEED.511,MHR.7707,YES,511,,,
MHR.7708.BLEED.511,MHR.7708,YES,511,,,
MHR.7709.BLEED.511,MHR.7709,YES,511,,,
MHR.7710.BLEED.511,MHR.7710,YES,511,,,
MHR.7711.BLEED.532,MHR.7711,YES,532,,,
MHR.7712.BLEED.532,MHR.7712,YES,532,,,
MHR.7713.BLEED.532,MHR.7713,YES,532,,,
MHR.7714.BLEED.532,MHR.7714,YES,532,,,
MHR.7715.BLEED.419,MHR.7715,YES,419,,,
MHR.7716.BLEED.419,MHR.7716,YES,419,,,
MHR.7717.BLEED.419,MHR.7717,YES,419,,,
MHR.7718.BLEED.419,MHR.7718,YES,419,,,
MHR.7719.BLEED.450,MHR.7719,YES,450,,,
MHR.7720.BLEED.450,MHR.7720,YES,450,,,
MHR.7721.BLEED.431,MHR.7721,YES,431,,,
MHR.7722.BLEED.431,MHR.7722,YES,431,,,
MHR.7723.BLEED.405,MHR.7723,YES,405,,,
MHR.7724.BLEED.405,MHR.7724,YES,405,,,
MHR.7725.BLEED.844,MHR.7725,YES,844,,,
MHR.7726.BLEED.844,MHR.7726,YES,844,,,
MHR.7727.BLEED.1882,MHR.7727,YES,1882,,,
MHR.7728.BLEED.1882,MHR.7728,YES,1882,,,
MHR.7729.BLEED.1882,MHR.7729,YES,1882,,,
MHR.7730.BLEED.1882,MHR.7730,YES,1882,,,
MHR.7731.BLEED.249,MHR.7731,YES,249,,,
MHR.7732.BLEED.249,MHR.7732,YES,249,,,
MHR.7733.BLEED.392,MHR.7733,YES,392,,,
MHR.7734.BLEED.392,MHR.7734,YES,392,,,
MHR.7735.BLEED.570,MHR.7735,YES,570,,,
MHR.7736.BLEED.570,MHR.7736,YES,570,,,
MHR.7737.BLEED.570,MHR.7737,YES,570,,,
MHR.7738.BLEED.570,MHR.7738,YES,570,,,
MHR.7739.BLEED.1022,MHR.7739,YES,1022,,,
MHR.7740.BLEED.1022,MHR.7740,YES,1022,,,
MHR.7741.BLEED.399,MHR.7741,YES,399,,,
MHR.7742.BLEED.399,MHR.7742,YES,399,,,
MHR.7743.BLEED.763,MHR.7743,YES,763,,,
MHR.7744.BLEED.763,MHR.7744,YES,763,,,
MHR.7745.BLEED.763,MHR.7745,YES,763,,,
MHR.7746.BLEED.763,MHR.7746,YES,763,,,
MHR.7747.BLEED.763,MHR.7747,YES,763,,,
MHR.7748.BLEED.763,MHR.7748,YES,763,,,
MHR.7749.BLEED.1020,MHR.7749,YES,1020,,,
MHR.7750.BLEED.1020,MHR.7750,YES,1020,,,
MHR.7751.BLEED.1464,MHR.7751,YES,1464,,,
MHR.7752.BLEED.1464,MHR.7752,YES,1464,,,
MHR.7753.BLEED.1464,MHR.7753,YES,1464,,,
MHR.7754.BLEED.1464,MHR.7754,YES,1464,,,
MHR.7755.BLEED.783,MHR.7755,YES,783,,,
MHR.7756.BLEED.783,MHR.7756,YES,783,,,
MHR.7757.BLEED.783,MHR.7757,YES,783,,,
MHR.7758.BLEED.783,MHR.7758,YES,783,,,
MHR.7759.BLEED.1778,MHR.7759,YES,1778,,,
MHR.7760.BLEED.1778,MHR.7760,YES,1778,,,
MHR.7761.BLEED.1778,MHR.7761,YES,1778,,,
MHR.7762.BLEED.1778,MHR.7762,YES,1778,,,
MHR.7763.BLEED.983,MHR.7763,YES,983,,,
MHR.7764.BLEED.983,MHR.7764,YES,983,,,
MHR.7765.BLEED.983,MHR.7765,YES,983,,,
MHR.7766.BLEED.983,MHR.7766,YES,983,,,
MHR.7767.BLEED.991,MHR.7767,YES,991,,,
MHR.7768.BLEED.991,MHR.7768,YES,991,,,
MHR.7769.BLEED.1819,MHR.7769,YES,1819,,,
MHR.7770.BLEED.1819,MHR.7770,YES,1819,,,
MHR.7771.BLEED.1819,MHR.7771,YES,1819,,,
MHR.7772.BLEED.1819,MHR.7772,YES,1819,,,
MHR.7773.BLEED.1861,MHR.7773,YES,1861,,,
MHR.7774.BLEED.1861,MHR.7774,YES,1861,,,
MHR.7775.BLEED.433,MHR.7775,YES,433,,,
MHR.7776.BLEED.433,MHR.7776,YES,433,,,
MHR.7777.BLEED.433,MHR.7777,YES,433,,,
MHR.7778.BLEED.433,MHR.7778,YES,433,,,
MHR.7779.BLEED.251,MHR.7779,YES,251,,,
MHR.7780.BLEED.251,MHR.7780,YES,251,,,
MHR.7781.BLEED.251,MHR.7781,YES,251,,,
MHR.7782.BLEED.251,MHR.7782,YES,251,,,
MHR.7783.BLEED.860,MHR.7783,YES,860,,,
MHR.7784.BLEED.860,MHR.7784,YES,860,,,
MHR.7785.BLEED.1702,MHR.7785,YES,1702,,,
MHR.7786.BLEED.1702,MHR.7786,YES,1702,,,
MHR.7787.BLEED.1702,MHR.7787,YES,1702,,,
MHR.7788.BLEED.1702,MHR.7788,YES,1702,,,
MHR.7789.BLEED.1718,MHR.7789,YES,1718,,,
MHR.7790.BLEED.1718,MHR.7790,YES,1718,,,
MHR.7791.BLEED.1718,MHR.7791,YES,1718,,,
MHR.7792.BLEED.1718,MHR.7792,YES,1718,,,
MHR.7793.BLEED.1768,MHR.7793,YES,1768,,,
MHR.7794.BLEED.1768,MHR.7794,YES,1768,,,
MHR.7795.BLEED.1768,MHR.7795,YES,1768,,,
MHR.7796.BLEED.1768,MHR.7796,YES,1768,,,
MHR.7797.BLEED.482,MHR.7797,YES,482,,,
MHR.7798.BLEED.482,MHR.7798,YES,482,,,
MHR.7799.BLEED.482,MHR.7799,YES,482,,,
MHR.7800.BLEED.482,MHR.7800,YES,482,,,
MHR.7801.BLEED.1123,MHR.7801,YES,1123,,,
MHR.7802.BLEED.1123,MHR.7802,YES,1123,,,
MHR.7803.BLEED.1123,MHR.7803,YES,1123,,,
MHR.7804.BLEED.1123,MHR.7804,YES,1123,,,
MHR.7805.BLEED.1407,MHR.7805,YES,1407,,,
MHR.7806.BLEED.1407,MHR.7806,YES,1407,,,
MHR.7807.BLEED.1871,MHR.7807,YES,1871,,,
MHR.7808.BLEED.1871,MHR.7808,YES,1871,,,
MHR.7809.BLEED.1871,MHR.7809,YES,1871,,,
MHR.7810.BLEED.1871,MHR.7810,YES,1871,,,
MHR.7811.BLEED.1803,MHR.7811,YES,1803,,,
MHR.7812.BLEED.1803,MHR.7812,YES,1803,,,
MHR.7813.BLEED.1803,MHR.7813,YES,1803,,,
MHR.7814.BLEED.1803,MHR.7814,YES,1803,,,
MHR.7815.BLEED.547,MHR.7815,YES,547,,,
MHR.7816.BLEED.547,MHR.7816,YES,547,,,
MHR.7817.BLEED.547,MHR.7817,YES,547,,,
MHR.7818.BLEED.547,MHR.7818,YES,547,,,
MHR.7819.BLEED.547,MHR.7819,YES,547,,,
MHR.7820.BLEED.547,MHR.7820,YES,547,,,
MHR.7821.BLEED.1879,MHR.7821,YES,1879,,,
MHR.7822.BLEED.1879,MHR.7822,YES,1879,,,
MHR.7823.BLEED.1879,MHR.7823,YES,1879,,,
MHR.7824.BLEED.1879,MHR.7824,YES,1879,,,
MHR.7825.BLEED.1569,MHR.7825,YES,1569,,,
MHR.7826.BLEED.1569,MHR.7826,YES,1569,,,
MHR.7827.BLEED.558,MHR.7827,YES,558,,,
MHR.7828.BLEED.558,MHR.7828,YES,558,,,
MHR.7829.BLEED.558,MHR.7829,YES,558,,,
MHR.7830.BLEED.558,MHR.7830,YES,558,,,
MHR.7831.BLEED.1419,MHR.7831,YES,1419,,,
MHR.7832.BLEED.1419,MHR.7832,YES,1419,,,
MHR.7833.BLEED.1419,MHR.7833,YES,1419,,,
MHR.7834.BLEED.1419,MHR.7834,YES,1419,,,
MHR.7835.BLEED.1723,MHR.7835,YES,1723,,,
MHR.7836.BLEED.1723,MHR.7836,YES,1723,,,
MHR.7837.BLEED.1723,MHR.7837,YES,1723,,,
MHR.7838.BLEED.1723,MHR.7838,YES,1723,,,
MHR.7839.BLEED.891,MHR.7839,YES,891,,,
MHR.7840.BLEED.891,MHR.7840,YES,891,,,
MHR.7841.BLEED.891,MHR.7841,YES,891,,,
MHR.7842.BLEED.891,MHR.7842,YES,891,,,
MHR.7843.BLEED.1870,MHR.7843,YES,1870,,,
MHR.7844.BLEED.1870,MHR.7844,YES,1870,,,
MHR.8795.SG_119_RHABDOPLEURA,MHR.8795,NO,SG_119_RHABDOPLEURA,,,
MHR.8796.SG_119_RHABDOPLEURA,MHR.8796,NO,SG_119_RHABDOPLEURA,,,
MHR.8797.SG_119_RHABDOPLEURA,MHR.8797,NO,SG_119_RHABDOPLEURA,,,
MHR.8798.SG_119_RHABDOPLEURA,MHR.8798,NO,SG_119_RHABDOPLEURA,,,
MHR.8799.SG_119_RHABDOPLEURA,MHR.8799,NO,SG_119_RHABDOPLEURA,,,
MHR.8800.SG_119_RHABDOPLEURA,MHR.8800,NO,SG_119_RHABDOPLEURA,,,
MHR.8801.BLEED.1688,MHR.8801,NO,1688,,,
MHR.8802.BLEED.1688,MHR.8802,NO,1688,,,
MHR.8803.BLEED.1688,MHR.8803,NO,1688,,,
MHR.8804.BLEED.1688,MHR.8804,NO,1688,,,
MHR.9163.BLEED.1525,MHR.9163,NO,1525,,,
MHR.9164.BLEED.1525,MHR.9164,NO,1525,,,
MHR.9165.BLEED.1525,MHR.9165,NO,1525,,,
MHR.9166.BLEED.1525,MHR.9166,NO,1525,,,
MHR.9167.BLEED.1525,MHR.9167,NO,1525,,,
MHR.9168.BLEED.1525,MHR.9168,NO,1525,,,
MHR.9169.BLEED.1525,MHR.9169,NO,1525,,,
MHR.9170.BLEED.1525,MHR.9170,NO,1525,,,
MHR.9171.BLEED.1526,MHR.9171,NO,1526,,,
MHR.9172.BLEED.1526,MHR.9172,NO,1526,,,
MHR.9173.BLEED.1526,MHR.9173,NO,1526,,,
MHR.9174.BLEED.1526,MHR.9174,NO,1526,,,
MHR.9175.BLEED.1525,MHR.9175,NO,1525,,,
MHR.9176.BLEED.1525,MHR.9176,NO,1525,,,
MHR.9177.BLEED.1525,MHR.9177,NO,1525,,,
MHR.9178.BLEED.1525,MHR.9178,NO,1525,,,
MHR.9179.BLEED.1525,MHR.9179,NO,1525,,,
MHR.9180.BLEED.1525,MHR.9180,NO,1525,,,
MHR.9181.BLEED.1525,MHR.9181,NO,1525,,,
MHR.9182.BLEED.1525,MHR.9182,NO,1525,,,
MHR.9183.BLEED.1525,MHR.9183,NO,1525,,,
MHR.9184.BLEED.1525,MHR.9184,NO,1525,,,
MHR.10027.BLEED.1957,MHR.10027,NO,1957,,,
MHR.10028.BLEED.1957,MHR.10028,NO,1957,,,
MHR.10029.BLEED.1996,MHR.10029,NO,1996,,,
MHR.10030.BLEED.1996,MHR.10030,NO,1996,,,
MHR.10031.BLEED.2037,MHR.10031,NO,2037,,,
MHR.10032.BLEED.2037,MHR.10032,NO,2037,,,
MHR.10033.BLEED.1984,MHR.10033,NO,1984,,,
MHR.10034.BLEED.1984,MHR.10034,NO,1984,,,
MHR.10035.BLEED.1983,MHR.10035,NO,1983,,,
MHR.10036.BLEED.1983,MHR.10036,NO,1983,,,
MHR.10037.BLEED.1955,MHR.10037,NO,1955,,,
MHR.10038.BLEED.1955,MHR.10038,NO,1955,,,
MHR.10039.BLEED.1972,MHR.10039,NO,1972,,,
MHR.10040.BLEED.1972,MHR.10040,NO,1972,,,
MHR.10041.BLEED.2038,MHR.10041,NO,2038,,,
MHR.10042.BLEED.2038,MHR.10042,NO,2038,,,
MHR.10043.BLEED.2015,MHR.10043,NO,2015,,,
MHR.10044.BLEED.2015,MHR.10044,NO,2015,,,
MHR.10045.BLEED.1995,MHR.10045,NO,1995,,,
MHR.10046.BLEED.1995,MHR.10046,NO,1995,,,
MHR.10047.BLEED.1978,MHR.10047,NO,1978,,,
MHR.10048.BLEED.1978,MHR.10048,NO,1978,,,
MHR.10049.BLEED.1952,MHR.10049,NO,1952,,,
MHR.10050.BLEED.1952,MHR.10050,NO,1952,,,
MHR.10051.BLEED.1952,MHR.10051,NO,1952,,,
MHR.10052.BLEED.1952,MHR.10052,NO,1952,,,
MHR.10053.BLEED.1952,MHR.10053,NO,1952,,,
MHR.10054.BLEED.1952,MHR.10054,NO,1952,,,
MHR.10055.BLEED.1975,MHR.10055,NO,1975,,,
MHR.10056.BLEED.1975,MHR.10056,NO,1975,,,
MHR.10057.BLEED.1975,MHR.10057,NO,1975,,,
MHR.10058.BLEED.1975,MHR.10058,NO,1975,,,
MHR.10059.BLEED.1989,MHR.10059,NO,1989,,,
MHR.10060.BLEED.1989,MHR.10060,NO,1989,,,
MHR.10061.BLEED.1972,MHR.10061,YES,1972,,,
MHR.10062.BLEED.1972,MHR.10062,YES,1972,,,
MHR.10063.BLEED.1972,MHR.10063,YES,1972,,,
MHR.10064.BLEED.1972,MHR.10064,YES,1972,,,
MHR.10065.BLEED.2015,MHR.10065,YES,2015,,,
MHR.10066.BLEED.2015,MHR.10066,YES,2015,,,
MHR.10067.BLEED.2015,MHR.10067,YES,2015,,,
MHR.10068.BLEED.2015,MHR.10068,YES,2015,,,
MHR.10069.BLEED.2037,MHR.10069,YES,2037,,,
MHR.10070.BLEED.2037,MHR.10070,YES,2037,,,
MHR.10071.BLEED.2037,MHR.10071,YES,2037,,,
MHR.10072.BLEED.2037,MHR.10072,YES,2037,,,
MHR.10073.BLEED.1995,MHR.10073,YES,1995,,,
MHR.10074.BLEED.1995,MHR.10074,YES,1995,,,
MHR.10075.BLEED.1995,MHR.10075,YES,1995,,,
MHR.10076.BLEED.1995,MHR.10076,YES,1995,,,
MHR.10077.BLEED.1957,MHR.10077,YES,1957,,,
MHR.10078.BLEED.1957,MHR.10078,YES,1957,,,
MHR.10079.BLEED.1957,MHR.10079,YES,1957,,,
MHR.10080.BLEED.1957,MHR.10080,YES,1957,,,
MHR.10081.BLEED.1955,MHR.10081,YES,1955,,,
MHR.10082.BLEED.1955,MHR.10082,YES,1955,,,
MHR.10083.BLEED.1955,MHR.10083,YES,1955,,,
MHR.10084.BLEED.1955,MHR.10084,YES,1955,,,
MHR.10085.BLEED.1955,MHR.10085,YES,1955,,,
MHR.10086.BLEED.1955,MHR.10086,YES,1955,,,
MHR.10087.BLEED.1955,MHR.10087,YES,1955,,,
MHR.10088.BLEED.1955,MHR.10088,YES,1955,,,
MHR.10089.BLEED.2040,MHR.10089,NO,2040,,,
MHR.10090.BLEED.2040,MHR.10090,NO,2040,,,
MHR.10091.BLEED.1090,MHR.10091,NO BUT SOFT MATERIAL GONE,1090,,,
MHR.10092.BLEED.1090,MHR.10092,NO BUT SOFT MATERIAL GONE,1090,,,
MHR.10093.BLEED.1090,MHR.10093,NO BUT SOFT MATERIAL GONE,1090,,,
MHR.10094.BLEED.1090,MHR.10094,NO BUT SOFT MATERIAL GONE,1090,,,
MHR.10095.BLEED.1090,MHR.10095,NO BUT SOFT MATERIAL GONE,1090,,,
MHR.10096.BLEED.1090,MHR.10096,NO BUT SOFT MATERIAL GONE,1090,,,
MHR.10097.BLEED.1090,MHR.10097,NO,1090,,,
MHR.10098.BLEED.1090,MHR.10098,NO,1090,,,
MHR.10099.BLEED.1582,MHR.10099,NO,1582,,,
MHR.10100.BLEED.1582,MHR.10100,NO,1582,,,
MHR.10101.BLEED.1797,MHR.10101,NO,1797,,,
MHR.10102.BLEED.1797,MHR.10102,NO,1797,,,
MHR.10103.BLEED.1102,MHR.10103,NO,1102,,,
MHR.10104.BLEED.1102,MHR.10104,NO,1102,,,
MHR.10105.BLEED.1739,MHR.10105,NO,1739,,,
MHR.10106.BLEED.1739,MHR.10106,NO,1739,,,
MHR.10107.BLEED.2041,MHR.10107,NO,2041,,,
MHR.10108.BLEED.2041,MHR.10108,NO,2041,,,
MHR.10109.BLEED.2041,MHR.10109,NO,2041,,,
MHR.10110.BLEED.2041,MHR.10110,NO,2041,,,
MHR.10111.BLEED.1953,MHR.10111,NO,1953,,,
MHR.10112.BLEED.1953,MHR.10112,NO,1953,,,
MHR.10113.BLEED.1953,MHR.10113,NO,1953,,,
MHR.10114.BLEED.1953,MHR.10114,NO,1953,,,
MHR.10115.BLEED.1953,MHR.10115,NO,1953,,,
MHR.10116.BLEED.1953,MHR.10116,NO,1953,,,
MHR.10117.BLEED.2043,MHR.10117,NO,2043,,,
MHR.10118.BLEED.2043,MHR.10118,NO,2043,,,
MHR.10119.BLEED.2043,MHR.10119,NO BUT SOFT MATERIAL GONE,2043,,,
MHR.10120.BLEED.2043,MHR.10120,NO BUT SOFT MATERIAL GONE,2043,,,
MHR.10121.BLEED.2043,MHR.10121,NO BUT SOFT MATERIAL GONE,2043,,,
MHR.10122.BLEED.2043,MHR.10122,NO BUT SOFT MATERIAL GONE,2043,,,
MHR.10123.BLEED.2044,MHR.10123,NO,2044,,,
MHR.10124.BLEED.2044,MHR.10124,NO,2044,,,
MHR.10125.BLEED.2042,MHR.10125,NO,2042,,,
MHR.10126.BLEED.2042,MHR.10126,NO,2042,,,
MHR.10127.BLEED.312,MHR.10127,NO,312,,,
MHR.10128.BLEED.312,MHR.10128,NO,312,,,
MHR.10129.BLEED.1777B,MHR.10129,NO,1777B,,,
MHR.10130.BLEED.1777B,MHR.10130,NO,1777B,,,
MHR.10131.BLEED.1770A,MHR.10131,NO,1770A,,,
MHR.10132.BLEED.1770A,MHR.10132,NO,1770A,,,
MHR.10133.BLEED.1770A,MHR.10133,NO,1770A,,,
MHR.10134.BLEED.1770A,MHR.10134,NO,1770A,,,
MHR.10135.BLEED.1714,MHR.10135,NO,1714,,,
MHR.10136.BLEED.1714,MHR.10136,NO,1714,,,
MHR.10137.BLEED.1730,MHR.10137,NO,1730,,,
MHR.10138.BLEED.1730,MHR.10138,NO,1730,,,
MHR.10139.BLEED.1742,MHR.10139,NO,1742,,,
MHR.10140.BLEED.1742,MHR.10140,NO,1742,,,
MHR.10141.BLEED.335,MHR.10141,NO,335,,,
MHR.10142.BLEED.335,MHR.10142,NO,335,,,
MHR.10143.BLEED.335,MHR.10143,NO,335,,,
MHR.10144.BLEED.335,MHR.10144,NO,335,,,
MHR.10145.BLEED.335,MHR.10145,NO,335,,,
MHR.10146.BLEED.335,MHR.10146,NO,335,,,
MHR.10147.BLEED.1681,MHR.10147,NO,1681,,,
MHR.10148.BLEED.1681,MHR.10148,NO,1681,,,
MHR.10149.BLEED.1681,MHR.10149,NO,1681,,,
MHR.10150.BLEED.1681,MHR.10150,NO,1681,,,
MHR.10151.BLEED.1681,MHR.10151,NO,1681,,,
MHR.10152.BLEED.1681,MHR.10152,NO,1681,,,
MHR.10153.BLEED.1999,MHR.10153,NO,1999,,,
MHR.10154.BLEED.1999,MHR.10154,NO,1999,,,
MHR.10155.BLEED.457A,MHR.10155,NO,457A,,,
MHR.10156.BLEED.457A,MHR.10156,NO,457A,,,
MHR.10157.BLEED.1997,MHR.10157,NO,1997,,,
MHR.10158.BLEED.1997,MHR.10158,NO,1997,,,
MHR.10159.BLEED.2020,MHR.10159,NO,2020,,,
MHR.10160.BLEED.2020,MHR.10160,NO,2020,,,
MHR.10161.BLEED.2021,MHR.10161,NO,2021,OTHER ROCK,,
MHR.10162.BLEED.2021,MHR.10162,NO,2021,OTHER ROCK,,
MHR.10163.BLEED.2021,MHR.10163,NO,2021,OTHER ROCK,,
MHR.10164.BLEED.2021,MHR.10164,NO,2021,OTHER ROCK,,
MHR.10165.BLEED.2022,MHR.10165,NO,2022,OTHER ROCK,,
MHR.10166.BLEED.2022,MHR.10166,NO,2022,OTHER ROCK,,
MHR.10167.BLEED.2022,MHR.10167,NO,2022,OTHER ROCK,,
MHR.10168.BLEED.2022,MHR.10168,NO,2022,OTHER ROCK,,
MHR.10169.BLEED.1550,MHR.10169,NO,1550,,,
MHR.10170.BLEED.1550,MHR.10170,NO,1550,,,
MHR.10171.BLEED.1550,MHR.10171,NO,1550,,,
MHR.10172.BLEED.1550,MHR.10172,NO,1550,,,
MHR.10173.BLEED.1533,MHR.10173,NO,1533,,,
MHR.10174.BLEED.1533,MHR.10174,NO,1533,,,
MHR.10175.BLEED.1551,MHR.10175,NO,1551,,,
MHR.10176.BLEED.1551,MHR.10176,NO,1551,,,
MHR.10177.BLEED.1974,MHR.10177,NO,1974,,,
MHR.10178.BLEED.1974,MHR.10178,NO,1974,,,
MHR.10179.BLEED.1372,MHR.10179,NO,1372,,,
MHR.10180.BLEED.1372,MHR.10180,NO,1372,,,
MHR.10181.BLEED.2016,MHR.10181,NO,2016,,,
MHR.10182.BLEED.2016,MHR.10182,NO,2016,,,
MHR.10183.BLEED.2016,MHR.10183,NO,2016,,,
MHR.10184.BLEED.2016,MHR.10184,NO,2016,,,
MHR.10185.BLEED.2014,MHR.10185,NO,2014,,,
MHR.10186.BLEED.2014,MHR.10186,NO,2014,,,
MHR.10187.BLEED.2014,MHR.10187,NO,2014,FENESTRULINA,,
MHR.10188.BLEED.2014,MHR.10188,NO,2014,FENESTRULINA,,
MHR.10189.BLEED.1714,MHR.10189,YES,1714,,,
MHR.10190.BLEED.1714,MHR.10190,YES,1714,,,
MHR.10191.BLEED.1714,MHR.10191,YES,1714,,,
MHR.10192.BLEED.1714,MHR.10192,YES,1714,,,
MHR.10193.BLEED.457A,MHR.10193,YES,457A,,,
MHR.10194.BLEED.457A,MHR.10194,YES,457A,,,
MHR.10195.BLEED.457A,MHR.10195,YES,457A,,,
MHR.10196.BLEED.457A,MHR.10196,YES,457A,,,
MHR.10197.BLEED.1739,MHR.10197,YES,1739,,,
MHR.10198.BLEED.1739,MHR.10198,YES,1739,,,
MHR.10199.BLEED.1739,MHR.10199,YES,1739,,,
MHR.10200.BLEED.1770A,MHR.10200,YES,1770A,,,
MHR.10201.BLEED.1770A,MHR.10201,YES,1770A,,,
MHR.10202.BLEED.1770A,MHR.10202,YES,1770A,,,
MHR.10203.BLEED.312,MHR.10203,YES,312,,,
MHR.10204.BLEED.312,MHR.10204,YES,312,,,
MHR.10205.BLEED.312,MHR.10205,YES,312,,,
MHR.10206.BLEED.312,MHR.10206,YES,312,,,
MHR.10207.BLEED.335,MHR.10207,YES,335,,,
MHR.10208.BLEED.335,MHR.10208,YES,335,,,
MHR.10209.BLEED.335,MHR.10209,YES,335,,,
MHR.10210.BLEED.335,MHR.10210,YES,335,,,
MHR.10211.BLEED.335,MHR.10211,YES,335,,,
MHR.10212.BLEED.335,MHR.10212,YES,335,,,
MHR.10213.BLEED.335,MHR.10213,YES,335,,,
MHR.10214.BLEED.335,MHR.10214,YES,335,,,
MHR.10215.BLEED.335,MHR.10215,YES,335,,,
MHR.10216.BLEED.335,MHR.10216,YES,335,,,
MHR.10217.BLEED.335,MHR.10217,YES,335,,,
MHR.10218.BLEED.335,MHR.10218,YES,335,,,
MHR.10219.BLEED.1797,MHR.10219,YES,1797,,,
MHR.10220.BLEED.1797,MHR.10220,YES,1797,,,
MHR.10221.BLEED.1797,MHR.10221,YES,1797,,,
MHR.10222.BLEED.1797,MHR.10222,YES,1797,,,
MHR.10223.BLEED.1777B,MHR.10223,YES,1777B,,,
MHR.10224.BLEED.1777B,MHR.10224,YES,1777B,,,
MHR.10225.BLEED.1777B,MHR.10225,YES,1777B,,,
MHR.10226.BLEED.1777B,MHR.10226,YES,1777B,,,
MHR.10227.BLEED.1102,MHR.10227,YES,1102,,,
MHR.10228.BLEED.1102,MHR.10228,YES,1102,,,
MHR.10229.BLEED.1102,MHR.10229,YES,1102,,,
MHR.10230.BLEED.1102,MHR.10230,YES,1102,,,
MHR.10231.BLEED.1953,MHR.10231,YES,1953,,,
MHR.10232.BLEED.1953,MHR.10232,YES,1953,,,
MHR.10233.BLEED.1953,MHR.10233,YES,1953,,,
MHR.10234.BLEED.1953,MHR.10234,YES,1953,,,
MHR.10235.BLEED.1953,MHR.10235,YES,1953,,,
MHR.10236.BLEED.1953,MHR.10236,YES,1953,,,
MHR.10237.BLEED.1953,MHR.10237,YES,1953,,,
MHR.10238.BLEED.1953,MHR.10238,YES,1953,,,
MHR.10239.BLEED.1952,MHR.10239,YES,1952,,,
MHR.10240.BLEED.1952,MHR.10240,YES,1952,,,
MHR.10241.BLEED.1952,MHR.10241,YES,1952,,,
MHR.10242.BLEED.1952,MHR.10242,YES,1952,,,
MHR.10243.BLEED.2039,MHR.10243,NO,2039,,,
MHR.10244.BLEED.2039,MHR.10244,NO,2039,,,
MHR.10245.BLEED.1454,MHR.10245,NO,1454,,,
MHR.10246.BLEED.1454,MHR.10246,NO,1454,,,
MHR.10247.BLEED.1454,MHR.10247,NO,1454,,,
MHR.10248.BLEED.1454,MHR.10248,NO,1454,,,
MHR.10249.BLEED.2041,MHR.10249,YES,2041,,,
MHR.10250.BLEED.2041,MHR.10250,YES,2041,,,
MHR.10251.BLEED.2041,MHR.10251,YES,2041,,,
MHR.10252.BLEED.2041,MHR.10252,YES,2041,,,
MHR.10253.BLEED.2041,MHR.10253,YES,2041,,,
MHR.10254.BLEED.2041,MHR.10254,YES,2041,,,
MHR.10255.BLEED.2043,MHR.10255,YES,2043,,,
MHR.10256.BLEED.2043,MHR.10256,YES,2043,,,
MHR.10257.BLEED.2043,MHR.10257,YES,2043,,,
MHR.10258.BLEED.2043,MHR.10258,YES,2043,,,
MHR.10259.BLEED.2044,MHR.10259,YES,2044,,,
MHR.10260.BLEED.2044,MHR.10260,YES,2044,,,
MHR.10261.BLEED.2044,MHR.10261,YES,2044,,,
MHR.10262.BLEED.2044,MHR.10262,YES,2044,,,
MHR.10263.BLEED.2042,MHR.10263,YES,2042,,,
MHR.10264.BLEED.2042,MHR.10264,YES,2042,,,
MHR.10265.BLEED.2042,MHR.10265,YES,2042,,,
MHR.10266.BLEED.2042,MHR.10266,YES,2042,,,
